userID,productID,rating
359,524,39,1
361,419,2,2
362,283,13,2
363,613,20,3
364,767,39,1
365,576,22,3
366,139,19,1
367,345,4,3
368,786,30,3
369,277,34,1
370,501,22,2
371,370,28,1
372,267,27,2
373,111,17,3
374,715,12,1
375,901,2,3
376,721,30,2
377,336,6,3
378,710,40,1
379,669,49,2
380,696,46,2
381,753,38,1
382,477,5,1
383,326,34,2
384,198,2,3
385,654,8,2
386,31,25,2
387,445,35,1
388,674,25,1
389,340,12,1
390,659,45,3
391,500,39,1
392,826,26,3
393,686,16,2
394,405,12,2
395,747,3,2
396,194,15,1
397,447,47,3
398,809,42,2
399,142,19,1
400,652,15,1
401,644,17,2
402,835,5,1
403,984,15,2
404,933,13,3
405,322,37,1
406,387,14,1
407,969,19,2
408,23,13,1
409,546,39,2
410,710,29,1
411,891,22,3
412,32,38,3
413,699,42,1
414,597,49,3
415,846,44,3
416,631,33,2
417,423,27,2
418,407,48,1
419,827,39,1
420,633,48,1
421,85,34,2
422,732,28,2
423,922,36,3
424,684,10,2
425,124,15,3
426,618,30,2
427,27,44,2
428,822,39,3
429,752,15,2
430,493,44,3
431,371,43,2
432,147,18,2
433,906,8,2
434,649,0,2
435,914,23,1
436,588,29,2
437,803,49,1
438,967,40,1
439,509,7,2
440,194,25,3
441,648,20,2
442,270,18,1
443,78,3,1
444,140,21,2
445,30,41,2
446,109,42,1
447,599,20,1
448,386,44,3
449,490,34,1
450,808,12,3
451,953,49,1
452,292,4,3
453,812,36,2
454,688,38,1
455,192,20,3
456,183,28,1
457,778,48,1
458,318,28,1
459,793,39,3
460,455,41,1
461,972,21,2
462,275,27,3
463,814,26,3
464,895,16,1
465,424,34,1
466,929,24,3
467,125,8,2
468,791,25,2
469,510,25,3
470,204,17,2
471,839,1,1
472,963,23,2
473,340,0,1
474,670,26,1
475,984,26,2
476,645,18,3
477,316,23,2
478,231,38,2
479,390,47,2
480,667,28,3
481,761,37,2
482,113,8,3
483,18,45,1
484,839,0,3
485,986,16,3
486,478,26,3
487,81,47,1
488,67,14,1
489,639,38,2
490,906,2,2
491,985,43,3
492,875,10,1
493,523,2,3
494,452,43,3
495,95,38,2
496,793,9,2
498,94,20,1
500,518,24,3
501,168,6,2
502,60,11,3
503,998,20,1
505,219,24,1
506,999,1,3
507,598,29,3
508,443,4,3
509,473,38,3
510,517,25,3
511,803,11,3
512,842,28,1
513,126,44,1
514,174,38,3
516,997,11,1
517,434,26,1
518,744,42,3
519,839,12,3
520,777,21,1
521,83,33,3
522,210,25,3
523,949,34,3
524,371,26,2
525,518,22,1
526,266,10,2
527,250,27,3
528,642,14,3
529,842,39,3
530,856,42,2
531,29,33,1
532,799,32,3
533,846,3,3
534,698,24,1
535,106,27,3
536,230,10,1
537,701,15,1
538,423,47,2
539,62,26,3
540,33,9,2
541,142,10,1
543,322,21,1
544,699,15,2
545,277,31,2
546,497,1,3
547,467,30,1
548,513,18,2
549,391,19,2
550,276,29,1
551,474,19,1
552,973,45,3
553,99,26,3
554,120,25,1
555,361,5,3
556,79,8,1
557,665,14,3
558,998,28,3
559,322,4,1
560,849,5,3
561,602,9,3
562,780,20,2
563,81,25,2
564,926,15,3
565,206,10,2
567,340,13,1
568,409,26,2
569,119,42,1
570,207,19,2
571,941,4,2
572,338,2,2
573,398,31,2
574,250,39,1
575,969,18,3
576,234,0,2
577,306,42,3
579,676,28,1
580,140,48,1
581,261,34,1
582,876,0,1
583,666,15,3
584,47,39,2
585,261,26,1
586,977,31,3
587,713,24,1
588,501,42,3
589,238,13,2
590,342,24,1
591,6,39,1
592,566,12,2
593,500,18,3
594,505,48,1
595,789,28,2
596,414,21,2
597,779,15,2
598,897,11,3
600,448,10,3
601,366,49,1
602,149,12,2
603,839,23,3
604,803,44,2
605,940,32,1
606,754,26,1
608,791,37,1
609,383,13,1
610,433,25,2
611,480,15,2
612,120,2,2
613,949,22,3
614,995,22,1
615,815,15,3
616,813,43,1
617,44,35,3
618,847,27,3
619,948,33,2
620,251,30,1
621,167,5,1
622,534,48,1
623,206,44,2
624,981,10,2
625,347,2,2
626,679,32,3
627,856,10,1
628,693,30,1
629,237,20,3
630,620,16,2
632,940,48,1
633,245,10,3
634,83,40,2
635,996,17,1
636,780,39,1
637,996,32,2
638,439,2,1
639,168,1,3
640,987,8,3
641,602,15,3
642,697,38,2
643,289,39,2
644,31,10,1
645,471,6,2
646,18,23,3
647,122,9,3
648,280,25,2
649,363,36,3
650,787,8,2
651,201,37,1
652,314,5,1
653,801,44,3
654,942,22,2
655,674,14,3
656,862,0,2
657,96,28,2
658,342,9,1
659,169,22,1
660,443,32,1
661,792,29,2
662,682,29,2
663,33,1,3
664,597,1,1
665,407,49,3
666,960,10,1
667,348,19,1
668,890,20,2
669,560,34,2
670,260,44,1
671,260,31,2
672,520,20,2
674,617,26,3
675,915,29,3
676,968,39,3
677,899,22,1
678,641,21,2
679,463,3,1
680,666,14,2
681,695,8,2
682,311,43,3
683,523,43,2
684,73,28,3
685,672,44,3
686,460,32,2
687,663,48,3
688,694,28,1
689,755,30,1
690,135,39,2
691,276,22,1
692,556,41,1
693,530,9,2
694,825,27,3
695,570,10,3
696,779,7,1
697,914,0,3
698,513,41,1
699,688,43,3
700,498,26,2
701,553,47,2
702,175,14,1
703,253,32,3
704,214,1,1
705,185,14,3
706,965,8,2
707,516,19,3
708,62,8,3
709,90,6,3
710,554,18,1
711,74,31,1
712,607,29,2
713,355,36,2
714,991,4,2
715,725,38,3
716,18,30,2
718,277,15,1
719,596,49,3
720,506,21,2
721,174,12,1
722,115,20,2
723,322,31,3
724,232,39,2
725,685,14,3
726,191,39,1
727,342,23,3
728,877,23,1
729,920,10,3
730,841,41,2
731,959,32,3
732,677,13,3
733,45,3,1
734,360,24,3
735,176,18,3
736,435,19,2
737,536,26,1
738,85,18,2
739,659,1,1
740,532,16,3
741,404,11,3
742,524,27,2
743,920,22,1
744,572,4,3
745,290,49,1
746,792,18,2
747,429,20,3
748,580,19,2
749,376,8,3
750,166,46,3
751,156,1,1
752,2,7,2
753,32,23,2
754,22,13,1
755,200,40,3
756,898,4,2
757,895,44,1
758,788,18,2
759,863,10,3
760,735,38,1
761,186,29,3
762,106,32,2
763,32,46,3
764,88,22,1
765,49,25,1
766,386,37,3
767,28,10,3
768,73,12,3
769,185,39,1
770,44,2,3
771,714,16,1
772,364,18,3
773,823,27,3
774,17,21,3
775,79,37,3
776,779,43,3
777,542,19,2
778,162,34,3
779,655,35,2
780,102,21,1
781,622,42,1
782,507,26,3
783,787,49,1
784,597,22,2
785,475,43,2
786,395,31,3
787,961,33,3
788,410,24,1
789,73,10,3
790,913,40,3
791,853,29,1
792,457,41,1
793,818,18,2
794,290,36,2
795,136,14,2
796,691,17,2
797,101,41,1
798,736,15,1
799,6,21,1
800,990,14,3
801,255,10,3
802,34,16,2
803,937,4,2
804,979,11,2
805,13,22,1
806,539,49,3
807,552,27,1
808,691,32,2
809,944,25,2
810,221,29,1
811,91,6,3
812,943,27,3
813,444,42,2
814,740,44,3
815,637,44,3
816,199,32,2
817,782,14,3
818,95,44,1
819,375,30,2
820,48,40,1
821,380,32,2
822,863,1,3
823,579,49,3
824,263,14,1
825,236,11,3
826,274,45,1
827,153,47,1
828,614,22,3
829,206,16,3
830,863,42,2
831,124,28,3
832,712,34,1
833,986,1,2
834,903,25,1
835,502,25,2
836,43,22,2
837,284,29,1
838,343,26,2
839,431,3,1
840,261,16,2
841,931,1,3
842,940,42,1
843,464,3,2
844,913,7,1
845,819,15,1
846,753,11,1
847,986,7,2
848,412,24,3
849,648,8,1
850,900,13,1
851,781,18,2
852,73,46,3
853,415,19,2
854,66,49,1
855,907,2,3
856,325,46,1
857,853,12,3
858,101,30,2
859,396,40,2
860,654,29,3
861,433,49,1
862,878,32,3
863,636,39,1
864,909,26,3
865,284,43,3
866,41,14,1
867,291,40,2
868,520,5,3
869,227,39,3
870,236,33,3
871,234,5,1
872,784,26,1
873,324,32,1
874,809,25,2
875,85,45,2
876,786,9,1
878,45,1,3
879,645,49,1
880,735,39,1
881,574,1,1
882,666,3,1
883,710,6,3
884,181,17,3
885,342,38,3
886,381,45,3
887,787,42,3
889,675,14,1
890,601,3,1
891,113,24,3
892,233,45,2
893,484,5,3
894,717,41,2
895,942,30,1
896,686,12,1
897,898,33,1
898,659,15,3
899,262,12,3
900,957,37,1
901,501,1,3
902,332,23,3
903,417,38,3
904,690,14,1
905,201,1,2
906,389,31,2
907,778,41,1
908,407,40,1
909,938,10,2
910,863,4,3
911,960,8,3
912,22,16,1
913,216,28,3
914,265,15,2
915,898,9,1
916,345,6,3
917,105,33,2
918,331,33,3
919,977,48,3
920,884,34,2
921,308,41,1
922,591,42,3
923,889,2,1
924,74,14,2
925,106,28,1
926,944,33,1
927,778,36,2
928,657,26,1
929,884,15,3
930,24,1,3
931,293,11,3
932,581,1,3
933,706,8,1
934,837,46,1
935,962,21,2
936,169,16,2
937,977,14,3
938,896,31,2
939,754,36,3
940,972,37,3
941,916,41,1
942,111,4,2
943,233,30,1
944,499,15,2
945,229,22,1
946,812,33,1
947,293,21,3
948,878,33,1
949,739,46,3
950,249,33,2
951,470,23,3
952,105,1,1
953,507,9,2
954,704,11,3
955,272,41,1
956,597,3,1
957,121,21,3
958,50,24,3
959,885,1,1
960,280,9,2
961,13,30,1
962,555,31,3
963,435,10,3
965,222,40,3
966,216,49,2
967,560,38,2
968,901,43,2
970,707,11,2
971,382,9,2
972,175,5,2
973,494,48,2
974,922,13,3
975,885,37,2
976,323,42,2
977,426,3,3
978,345,43,1
979,678,37,1
980,848,44,1
981,170,16,1
982,173,48,2
983,16,40,2
984,110,36,3
985,159,23,2
986,3,39,2
987,115,26,2
988,569,25,3
989,155,33,2
990,519,29,2
991,698,36,2
992,330,6,3
993,527,13,2
994,919,47,1
995,933,11,1
996,216,14,1
997,1,17,2
998,243,3,2
999,76,43,2
1000,697,39,3
1001,184,9,3
1002,809,1,3
1003,13,9,3
1004,612,13,1
1005,160,33,2
1006,839,31,2
1007,97,8,1
1008,805,44,3
1009,656,12,3
1010,146,38,2
1011,362,6,3
1012,101,14,3
1013,14,24,3
1014,983,6,3
1015,353,16,1
1016,395,3,3
1017,754,24,3
1018,997,29,3
1019,8,3,3
1020,362,9,1
1021,441,33,1
1022,175,45,3
1023,168,10,2
1024,413,15,2
1025,501,9,2
1026,988,29,3
1027,52,37,2
1029,464,47,1
1030,186,22,2
1031,603,17,1
1032,266,5,1
1033,134,36,2
1034,848,47,1
1035,784,27,3
1036,363,27,3
1037,628,10,2
1038,398,32,1
1039,449,18,3
1040,340,31,2
1041,646,23,1
1042,884,18,3
1043,888,48,2
1044,620,12,1
1045,616,1,1
1046,925,34,1
1047,688,3,1
1048,103,6,2
1049,816,18,2
1050,36,31,1
1051,577,44,3
1052,344,5,2
1053,339,12,2
1054,135,25,1
1055,198,38,2
1056,962,35,1
1057,615,8,1
1058,22,48,1
1059,214,43,3
1060,430,15,1
1061,719,12,1
1062,955,12,3
1063,843,31,2
1064,204,41,2
1065,517,9,1
1066,803,41,1
1067,80,43,1
1068,12,13,1
1069,687,14,1
1070,518,8,3
1071,133,8,2
1072,894,47,1
1073,681,27,3
1074,791,7,1
1075,64,49,1
1076,960,5,3
1077,597,26,1
1078,475,25,1
1079,834,8,2
1080,227,26,3
1081,236,7,2
1082,920,24,2
1083,1,28,3
1084,503,19,2
1085,480,26,1
1086,917,16,3
1087,216,25,2
1088,683,22,1
1089,892,18,1
1090,324,26,1
1091,4,29,3
1092,107,20,3
1093,508,36,2
1094,743,33,3
1095,882,14,3
1096,705,43,2
1097,359,24,1
1098,470,15,2
1099,229,7,1
1100,337,12,1
1101,530,37,1
1102,815,44,3
1103,705,7,3
1104,643,44,3
1105,350,33,3
1106,61,15,1
1107,885,38,1
1108,60,24,2
1109,685,30,1
1110,180,5,3
1111,61,17,1
1112,611,4,3
1113,839,35,2
1114,279,3,2
1115,418,37,1
1116,954,40,1
1117,142,41,1
1118,95,10,3
1119,182,31,2
1120,904,36,3
1121,859,11,3
1122,138,19,3
1123,435,30,2
1124,793,47,3
1125,822,25,3
1126,806,47,1
1127,173,20,3
1128,733,11,3
1129,193,26,2
1130,261,25,1
1131,790,14,3
1132,414,27,2
1133,538,47,1
1134,189,45,2
1135,957,32,2
1136,277,41,1
1137,178,23,3
1138,110,14,1
1139,524,23,2
1140,120,4,1
1141,327,0,1
1142,397,37,1
1143,804,15,2
1144,328,17,1
1145,459,17,3
1146,650,14,3
1147,520,15,2
1148,816,9,2
1149,654,5,2
1150,118,17,1
1151,721,21,2
1152,914,32,1
1153,451,10,2
1154,507,14,2
1155,95,17,1
1156,148,2,1
1157,909,45,2
1158,254,8,1
1160,765,46,2
1161,320,24,1
1162,371,32,1
1163,766,7,1
1164,33,18,1
1165,925,13,2
1167,200,27,2
1168,817,18,2
1169,546,44,3
1170,230,43,3
1171,303,40,3
1172,138,13,3
1173,977,30,2
1174,845,12,3
1175,504,11,3
1176,120,6,1
1177,885,16,3
1178,978,36,3
1179,672,9,1
1180,586,16,2
1181,859,30,3
1182,558,48,3
1183,595,32,2
1184,627,45,2
1185,453,12,1
1186,688,28,2
1187,275,49,1
1188,769,40,3
1189,192,2,1
1190,75,5,3
1191,390,21,3
1192,720,6,2
1193,57,0,2
1194,723,34,2
1195,940,45,1
1196,976,47,1
1197,273,9,1
1198,580,47,3
1199,844,15,3
1200,594,4,3
1201,825,2,1
1202,364,35,1
1203,256,17,2
1204,821,12,3
1205,544,32,2
1206,610,7,1
1207,748,32,3
1208,977,10,2
1209,638,33,2
1210,369,15,1
1211,938,15,3
1212,829,27,3
1213,379,42,2
1214,455,11,3
1215,635,37,3
1216,470,11,2
1217,689,40,3
1218,720,16,2
1219,903,45,3
1220,35,21,3
1221,834,41,3
1222,750,12,2
1223,173,39,1
1224,472,38,2
1225,51,41,3
1226,638,30,3
1227,137,2,1
1228,466,45,1
1229,929,15,1
1230,760,18,1
1231,782,44,1
1232,29,18,2
1233,974,35,1
1234,544,29,3
1236,984,30,2
1237,327,38,1
1238,527,25,2
1239,958,4,2
1240,616,22,1
1241,823,2,3
1242,977,1,1
1243,268,43,3
1244,191,14,3
1245,60,0,1
1246,544,35,2
1247,656,20,3
1248,662,33,2
1249,873,11,1
1250,546,27,3
1251,589,24,2
1252,678,18,3
1253,544,21,3
1254,728,14,1
1255,30,36,1
1256,49,39,3
1257,220,21,3
1258,335,32,3
1259,715,41,1
1260,994,14,3
1261,473,48,3
1262,351,43,3
1263,242,26,2
1264,762,1,3
1265,1,15,3
1266,303,34,1
1267,49,1,3
1268,904,2,3
1269,394,42,2
1270,87,44,1
1271,223,38,2
1272,884,45,3
1273,840,30,2
1274,830,14,1
1275,179,49,2
1276,129,30,3
1277,774,49,1
1278,720,36,3
1279,822,33,3
1280,831,26,3
1281,662,0,1
1283,987,22,1
1284,884,3,1
1285,312,15,1
1286,306,28,3
1287,219,36,3
1288,653,32,1
1289,973,24,1
1290,905,12,1
1291,796,26,2
1292,109,15,2
1293,786,4,2
1294,200,26,2
1295,386,11,3
1296,306,36,1
1297,385,31,3
1298,293,0,2
1299,280,29,2
1300,474,9,3
1301,305,21,1
1302,22,14,3
1303,710,15,1
1304,863,46,1
1305,665,12,2
1306,318,30,2
1307,73,30,1
1308,423,7,1
1309,206,14,3
1310,676,47,2
1311,940,44,1
1312,454,16,1
1313,585,16,2
1314,418,49,2
1315,171,3,2
1316,867,39,3
1317,521,11,1
1318,741,25,2
1319,269,31,3
1320,311,41,2
1321,892,23,3
1322,941,1,1
1323,719,26,2
1324,529,38,1
1325,367,19,2
1326,600,28,2
1327,268,26,1
1328,442,15,2
1329,100,31,1
1330,707,35,1
1331,845,26,1
1332,369,0,3
1333,333,45,1
1334,848,30,2
1335,464,21,3
1336,775,22,1
1337,27,23,2
1338,867,0,2
1339,875,13,2
1340,443,47,1
1341,455,44,2
1342,242,30,2
1343,374,19,3
1344,327,9,2
1345,582,3,3
1346,311,35,2
1347,614,25,1
1348,346,46,2
1349,914,12,1
1350,690,29,1
1351,712,45,1
1352,540,17,1
1353,430,21,1
1354,257,20,2
1355,897,33,3
1356,152,38,1
1357,150,9,2
1358,407,43,2
1359,404,5,1
1360,999,21,2
1361,88,33,1
1362,899,16,3
1363,690,11,3
1364,534,16,2
1365,326,6,2
1366,330,4,3
1367,494,26,2
1368,364,0,2
1369,590,29,1
1370,748,37,2
1372,303,26,2
1373,722,14,1
1374,350,8,2
1375,532,14,3
1376,548,29,3
1377,590,38,3
1378,616,25,1
1379,490,33,2
1380,287,41,2
1381,76,42,3
1382,773,39,2
1383,634,36,1
1384,482,27,2
1385,334,6,1
1386,864,49,3
1387,256,41,3
1388,174,7,3
1389,363,43,1
1390,323,26,1
1391,849,44,1
1392,319,29,3
1393,562,11,1
1394,833,29,3
1396,818,21,1
1397,387,2,1
1398,619,5,3
1399,964,15,3
1400,180,36,2
1401,96,30,1
1402,636,10,3
1403,809,16,2
1404,358,3,2
1405,592,19,1
1406,285,46,2
1407,86,34,2
1408,412,25,1
1409,776,15,2
1410,996,30,3
1411,406,45,2
1412,202,45,2
1413,712,7,2
1414,863,45,1
1415,85,6,2
1416,242,20,2
1417,479,15,3
1418,531,11,1
1419,715,9,1
1420,744,30,3
1421,154,29,1
1422,591,7,1
1423,126,4,2
1424,968,2,3
1425,248,24,1
1426,24,0,3
1427,436,45,3
1428,245,36,2
1429,7,43,2
1431,276,5,3
1432,43,2,2
1433,943,48,1
1434,969,17,2
1435,850,30,3
1436,671,39,2
1437,585,42,1
1438,204,31,1
1439,895,45,1
1440,820,34,1
1441,572,17,2
1442,511,28,2
1443,34,1,2
1444,449,37,1
1446,320,37,2
1447,200,7,2
1449,742,41,1
1451,743,24,1
1452,341,32,1
1453,509,24,2
1454,345,40,2
1455,866,48,2
1456,728,15,1
1458,479,13,2
1459,258,22,3
1460,657,25,1
1461,122,19,2
1462,113,9,3
1463,260,18,2
1464,948,29,2
1465,889,47,3
1466,944,9,3
1467,537,20,1
1468,118,49,2
1469,774,38,1
1470,488,19,1
1471,53,15,3
1472,232,5,3
1473,265,38,1
1474,545,41,1
1475,189,19,1
1476,871,29,3
1477,278,11,1
1478,658,14,3
1479,417,28,3
1480,181,42,3
1481,821,20,2
1482,426,10,2
1483,967,9,1
1484,363,15,3
1485,717,36,3
1486,467,38,1
1487,371,37,1
1488,901,1,1
1489,772,29,1
1490,427,44,3
1491,470,14,3
1492,896,18,1
1493,756,23,2
1494,18,41,3
1495,555,26,1
1496,547,43,3
1497,660,22,2
1498,101,13,2
1499,523,27,1
1500,486,15,3
1501,925,22,3
1502,590,49,3
1503,994,22,3
1504,680,24,1
1505,820,19,2
1506,124,22,2
1507,475,17,2
1508,535,31,1
1509,705,48,2
1510,572,10,1
1511,962,8,3
1512,93,35,2
1513,498,27,2
1514,600,43,3
1515,967,31,3
1516,278,35,1
1517,974,18,3
1518,871,23,3
1519,629,49,1
1520,257,40,2
1521,938,2,1
1522,527,42,3
1523,135,42,2
1524,946,30,3
1525,351,44,1
1526,906,17,3
1527,447,22,3
1528,158,29,2
1529,384,21,2
1530,543,1,1
1531,19,16,2
1532,161,21,2
1533,753,27,1
1534,324,39,3
1535,713,4,2
1536,721,31,1
1537,937,13,1
1538,267,26,3
1539,459,0,2
1540,939,39,2
1541,669,40,2
1542,821,10,3
1543,321,4,3
1544,880,20,3
1545,241,10,2
1546,355,45,1
1547,131,21,1
1548,163,5,1
1549,67,28,3
1550,416,40,1
1551,441,26,3
1552,742,6,2
1553,946,21,3
1554,820,32,1
1555,102,24,2
1556,695,33,3
1557,658,32,2
1558,844,11,2
1559,28,44,2
1560,311,2,1
1561,470,32,2
1562,414,19,2
1563,841,29,1
1564,987,9,3
1565,580,37,1
1566,888,38,3
1567,78,11,1
1568,169,15,2
1569,166,1,1
1570,130,33,2
1571,62,37,1
1572,372,23,3
1573,864,40,3
1574,244,33,3
1575,820,31,1
1576,688,32,2
1577,744,20,1
1578,567,24,2
1579,241,9,2
1580,754,23,1
1581,60,46,1
1582,226,11,1
1583,518,6,1
1584,813,16,2
1585,303,33,3
1586,171,43,3
1587,130,25,3
1588,741,38,3
1589,743,2,1
1590,645,2,2
1591,507,16,2
1592,258,47,3
1593,982,28,2
1594,347,15,1
1595,840,0,2
1597,675,45,3
1598,864,31,1
1599,973,48,3
1600,15,22,2
1601,548,45,2
1602,683,23,2
1603,660,34,1
1604,444,21,3
1605,203,32,2
1606,402,21,3
1607,812,16,1
1608,663,28,2
1609,569,0,2
1610,727,2,2
1611,294,21,1
1612,133,13,3
1613,263,3,3
1614,394,11,3
1615,447,2,1
1616,372,36,2
1617,529,9,1
1618,138,38,1
1619,842,45,2
1620,378,10,3
1621,438,17,1
1622,123,25,2
1623,134,20,1
1624,180,2,3
1625,777,14,1
1626,288,38,1
1627,620,6,3
1628,203,19,1
1629,469,32,1
1630,555,16,1
1631,702,7,1
1632,183,23,1
1633,604,10,3
1634,682,38,3
1635,577,32,3
1636,646,12,3
1637,507,49,2
1638,913,29,1
1639,148,21,2
1640,857,44,3
1641,664,16,2
1642,228,35,1
1643,794,39,1
1644,784,4,3
1645,126,8,3
1646,101,9,3
1647,471,47,1
1648,874,27,1
1649,424,11,3
1650,565,45,3
1651,914,27,3
1652,572,49,2
1653,851,1,3
1654,247,2,1
1655,20,28,3
1656,428,40,2
1657,361,49,3
1658,688,23,1
1659,485,7,3
1660,703,34,2
1661,917,3,3
1662,229,25,1
1663,405,25,3
1664,415,42,2
1665,662,35,1
1666,319,38,2
1667,898,38,2
1668,868,22,3
1669,548,47,1
1670,737,40,2
1671,47,46,2
1672,56,12,1
1673,278,39,2
1674,316,11,3
1675,163,48,3
1676,838,9,2
1677,915,47,2
1678,208,31,1
1679,989,41,3
1680,423,43,1
1681,107,40,1
1682,595,4,2
1683,263,42,2
1684,803,9,1
1685,680,11,1
1686,941,10,1
1687,62,27,2
1688,60,16,1
1689,492,5,1
1690,899,15,1
1691,33,11,3
1692,216,43,1
1693,822,32,2
